Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
308,ORD-100307,2025-11-24,2025-11-27,Standard Class,CUST-1371,United States,New York City,Texas,81318,Sugar,East,PROD-26064,SweeTARTS,651.77,144,350.08,301.69
309,ORD-100308,2025-09-24,2025-09-29,Same Day,CUST-1097,United States,Los Angeles,Illinois,32760,Sugar,Central,PROD-26064,SweeTARTS,258.83,108,132.81,126.02
310,ORD-100309,2025-12-27,2026-01-01,First Class,CUST-1197,United States,Chicago,New York,55836,Other,East,PROD-56815,Fizzy Lifting Drinks,75.53,13,28.56,46.97
311,ORD-100310,2025-08-17,2025-08-18,Second Class,CUST-1469,United States,Chicago,California,28562,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,634.05,55,336.76,297.29
312,ORD-100311,2025-09-27,2025-09-29,First Class,CUST-1394,United States,New York City,Illinois,68047,Other,West,PROD-58012,Kazookles,1662.45,124,652.3,1010.15
313,ORD-100312,2025-11-12,2025-11-16,First Class,CUST-1239,United States,Miami,Illinois,96148,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,568.63,71,245.34,323.29
314,ORD-100313,2025-10-13,2025-10-15,First Class,CUST-1143,United States,Los Angeles,New York,30608,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1004.73,143,337.8,666.93
315,ORD-100314,2025-10-18,2025-10-20,Standard Class,CUST-1096,United States,Houston,Illinois,67676,Sugar,South,PROD-02492,Everlasting Gobstopper,427.97,96,185.0,242.97
316,ORD-100315,2025-08-01,2025-08-02,Same Day,CUST-1200,United States,Houston,Illinois,78706,Sugar,Central,PROD-14272,Fun Dip,281.22,134,162.52,118.7
317,ORD-100316,2025-06-14,2025-06-15,Standard Class,CUST-1123,United States,New York City,Illinois,10028,Sugar,South,PROD-83241,Laffy Taffy,622.33,104,286.17,336.16
318,ORD-100317,2025-01-05,2025-01-06,Same Day,CUST-1186,United States,Los Angeles,California,23503,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1158.05,147,545.58,612.47
319,ORD-100318,2025-12-05,2025-12-06,Second Class,CUST-1325,United States,Los Angeles,New York,75054,Chocolate,Central,PROD-72314,Wonka Bar - Scrumdiddlyumptious,41.29,6,2.11,39.18
320,ORD-100319,2025-03-19,2025-03-24,Second Class,CUST-1463,United States,New York City,Illinois,87567,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,355.85,30,86.27,269.58
321,ORD-100320,2025-03-03,2025-03-04,First Class,CUST-1348,United States,Los Angeles,Illinois,90729,Sugar,West,PROD-14272,Fun Dip,113.33,52,58.16,55.17
322,ORD-100321,2025-05-12,2025-05-17,Same Day,CUST-1258,United States,Miami,California,39504,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,1320.64,141,695.04,625.6
323,ORD-100322,2025-03-30,2025-04-04,Same Day,CUST-1147,United States,New York City,New York,78607,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,360.53,31,135.72,224.81
324,ORD-100323,2025-08-25,2025-08-26,Same Day,CUST-1251,United States,Miami,Texas,22666,Sugar,East,PROD-77736,Hair Toffee,241.56,104,120.37,121.19
325,ORD-100324,2025-02-11,2025-02-14,First Class,CUST-1442,United States,Los Angeles,California,70663,Sugar,South,PROD-60638,Nerds,715.79,135,331.13,384.66
326,ORD-100325,2025-03-30,2025-04-03,First Class,CUST-1419,United States,New York City,New York,39680,Other,South,PROD-68958,Wonka Gum,524.19,73,112.35,411.84
327,ORD-100326,2025-10-23,2025-10-25,Second Class,CUST-1402,United States,Los Angeles,Illinois,18123,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,764.17,98,45.42,718.75
328,ORD-100327,2025-11-24,2025-11-29,Standard Class,CUST-1345,United States,New York City,New York,78322,Other,West,PROD-58012,Kazookles,83.61,15,41.46,42.15
329,ORD-100328,2025-10-22,2025-10-26,Same Day,CUST-1450,United States,Los Angeles,New York,45507,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,983.92,107,405.45,578.47
330,ORD-100329,2025-04-14,2025-04-17,Same Day,CUST-1146,United States,Miami,New York,46901,Other,South,PROD-83772,Lickable Wallpaper,805.91,89,282.32,523.59
331,ORD-100330,2025-01-14,2025-01-16,Standard Class,CUST-1147,United States,Miami,Texas,10453,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,247.15,29,44.28,202.87
332,ORD-100331,2025-10-15,2025-10-17,Same Day,CUST-1351,United States,Los Angeles,New York,91932,Sugar,South,PROD-14272,Fun Dip,326.1,71,211.4,114.7
333,ORD-100332,2025-06-28,2025-07-03,First Class,CUST-1198,United States,New York City,Texas,12017,Chocolate,Central,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1332.64,144,738.17,594.47
334,ORD-100333,2025-05-05,2025-05-06,First Class,CUST-1307,United States,Houston,Illinois,61586,Sugar,Central,PROD-83241,Laffy Taffy,322.37,107,147.93,174.44
335,ORD-100334,2025-12-19,2025-12-22,Same Day,CUST-1488,United States,Miami,Texas,54135,Sugar,East,PROD-77736,Hair Toffee,327.05,57,208.67,118.38
336,ORD-100335,2025-01-23,2025-01-28,First Class,CUST-1416,United States,Miami,Illinois,67196,Sugar,East,PROD-83241,Laffy Taffy,47.16,20,27.1,20.06
337,ORD-100336,2025-03-04,2025-03-07,First Class,CUST-1423,United States,Houston,Illinois,58893,Other,East,PROD-56815,Fizzy Lifting Drinks,627.54,43,141.03,486.51
338,ORD-100337,2025-05-23,2025-05-24,Same Day,CUST-1127,United States,Los Angeles,Texas,98534,Sugar,West,PROD-60638,Nerds,637.89,116,421.85,216.04
339,ORD-100338,2025-06-02,2025-06-03,Second Class,CUST-1038,United States,New York City,California,44318,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,949.79,81,98.23,851.56
340,ORD-100339,2025-05-25,2025-05-30,Standard Class,CUST-1337,United States,Los Angeles,Florida,99367,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,463.58,67,196.54,267.04
341,ORD-100340,2025-08-13,2025-08-14,First Class,CUST-1359,United States,Chicago,New York,71892,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,407.87,53,150.98,256.89
342,ORD-100341,2025-11-05,2025-11-09,Second Class,CUST-1128,United States,Miami,Florida,97580,Sugar,South,PROD-77736,Hair Toffee,218.9,59,142.67,76.23
343,ORD-100342,2025-04-14,2025-04-16,First Class,CUST-1266,United States,Chicago,New York,99876,Sugar,Central,PROD-26064,SweeTARTS,77.86,18,52.66,25.2
344,ORD-100343,2025-04-14,2025-04-19,First Class,CUST-1475,United States,Miami,New York,69789,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,232.05,27,17.94,214.11
345,ORD-100344,2025-02-08,2025-02-11,Standard Class,CUST-1440,United States,Miami,Illinois,49500,Other,West,PROD-83772,Lickable Wallpaper,250.28,24,65.31,184.97
346,ORD-100345,2025-07-17,2025-07-21,First Class,CUST-1472,United States,Chicago,New York,84656,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,400.47,37,151.4,249.07
347,ORD-100346,2025-05-14,2025-05-19,Standard Class,CUST-1433,United States,Chicago,New York,99719,Other,East,PROD-83772,Lickable Wallpaper,296.01,21,67.34,228.67
348,ORD-100347,2025-03-08,2025-03-09,Standard Class,CUST-1150,United States,Los Angeles,Texas,72665,Chocolate,East,PROD-46540,Wonka Bar - Triple Dazzle Caramel,278.86,38,150.93,127.93
349,ORD-100348,2025-06-28,2025-06-29,Standard Class,CUST-1414,United States,Chicago,Florida,35020,Sugar,West,PROD-60638,Nerds,215.83,89,100.68,115.15
350,ORD-100349,2025-02-11,2025-02-12,Second Class,CUST-1477,United States,Los Angeles,Texas,99826,Other,South,PROD-83772,Lickable Wallpaper,827.27,131,242.49,584.78
351,ORD-100350,2025-01-15,2025-01-16,Same Day,CUST-1297,United States,Los Angeles,New York,38400,Other,West,PROD-56815,Fizzy Lifting Drinks,201.38,20,79.15,122.23
352,ORD-100351,2025-04-21,2025-04-24,Second Class,CUST-1098,United States,Los Angeles,Illinois,48170,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,132.11,21,43.11,89.0
353,ORD-100352,2025-06-06,2025-06-10,Same Day,CUST-1262,United States,Miami,Texas,58037,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,387.54,70,90.98,296.56
354,ORD-100353,2025-10-16,2025-10-18,Same Day,CUST-1251,United States,Miami,Texas,20702,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,788.71,107,228.68,560.03
355,ORD-100354,2025-08-19,2025-08-22,Standard Class,CUST-1143,United States,Chicago,California,13782,Other,West,PROD-83772,Lickable Wallpaper,390.04,30,115.06,274.98
356,ORD-100355,2025-06-06,2025-06-09,First Class,CUST-1345,United States,Miami,New York,94585,Other,West,PROD-68958,Wonka Gum,1098.43,126,486.94,611.49
357,ORD-100356,2025-02-07,2025-02-09,Standard Class,CUST-1111,United States,Chicago,Illinois,23335,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1233.88,146,684.72,549.16
358,ORD-100357,2025-04-07,2025-04-09,First Class,CUST-1499,United States,Miami,Texas,36393,Other,East,PROD-83772,Lickable Wallpaper,773.19,95,172.43,600.76
359,ORD-100358,2025-10-16,2025-10-17,Same Day,CUST-1059,United States,New York City,Texas,62066,Sugar,Central,PROD-14272,Fun Dip,146.35,68,70.45,75.9
360,ORD-100359,2025-09-11,2025-09-14,Standard Class,CUST-1368,United States,New York City,Illinois,88422,Sugar,Central,PROD-02492,Everlasting Gobstopper,78.14,15,36.26,41.88
361,ORD-100360,2025-07-15,2025-07-20,First Class,CUST-1001,United States,Chicago,New York,93569,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1312.83,144,306.11,1006.72
362,ORD-100361,2025-03-27,2025-03-29,Second Class,CUST-1384,United States,Miami,California,39059,Sugar,East,PROD-02492,Everlasting Gobstopper,232.08,112,155.33,76.75
363,ORD-100362,2025-11-18,2025-11-20,First Class,CUST-1303,United States,Miami,Texas,53890,Sugar,South,PROD-83241,Laffy Taffy,132.19,54,58.84,73.35
364,ORD-100363,2025-01-10,2025-01-14,Standard Class,CUST-1253,United States,Los Angeles,California,46113,Sugar,West,PROD-02492,Everlasting Gobstopper,630.11,127,418.77,211.34
365,ORD-100364,2025-01-05,2025-01-10,Second Class,CUST-1139,United States,Houston,Florida,84632,Sugar,South,PROD-26064,SweeTARTS,113.93,54,65.95,47.98
366,ORD-100365,2025-05-03,2025-05-08,First Class,CUST-1452,United States,Chicago,New York,56157,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1295.35,143,392.34,903.01
367,ORD-100366,2025-11-26,2025-11-28,First Class,CUST-1036,United States,Houston,Florida,21434,Sugar,East,PROD-60638,Nerds,168.26,79,80.26,88.0
368,ORD-100367,2025-12-19,2025-12-20,First Class,CUST-1159,United States,Houston,Florida,66799,Other,Central,PROD-58012,Kazookles,686.24,52,311.26,374.98
369,ORD-100368,2025-04-28,2025-05-02,First Class,CUST-1008,United States,Chicago,Florida,42376,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,1627.08,145,921.06,706.02
370,ORD-100369,2025-10-21,2025-10-26,First Class,CUST-1232,United States,Miami,New York,99031,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1002.41,105,434.6,567.81
371,ORD-100370,2025-06-08,2025-06-10,Second Class,CUST-1098,United States,Chicago,New York,12765,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,922.68,85,293.81,628.87
372,ORD-100371,2025-10-30,2025-11-04,Same Day,CUST-1146,United States,Houston,Illinois,10769,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,892.18,144,438.3,453.88
373,ORD-100372,2025-08-16,2025-08-20,Second Class,CUST-1303,United States,Miami,California,96669,Other,West,PROD-58012,Kazookles,806.67,85,376.68,429.99
374,ORD-100373,2025-12-31,2026-01-04,Second Class,CUST-1207,United States,New York City,California,86631,Sugar,West,PROD-77736,Hair Toffee,235.98,74,155.59,80.39
375,ORD-100374,2025-08-04,2025-08-07,Second Class,CUST-1130,United States,Chicago,Illinois,60222,Chocolate,East,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1177.96,124,199.66,978.3
376,ORD-100375,2025-07-03,2025-07-05,Same Day,CUST-1403,United States,Chicago,Illinois,80968,Other,South,PROD-58012,Kazookles,186.98,28,46.25,140.73
377,ORD-100376,2025-01-15,2025-01-19,Standard Class,CUST-1151,United States,Miami,Florida,69274,Sugar,Central,PROD-02492,Everlasting Gobstopper,256.65,128,110.82,145.83
378,ORD-100377,2025-06-06,2025-06-09,Same Day,CUST-1053,United States,New York City,Illinois,17373,Sugar,South,PROD-83241,Laffy Taffy,694.97,120,432.57,262.4
379,ORD-100378,2025-05-16,2025-05-19,Second Class,CUST-1119,United States,New York City,Texas,49220,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,273.63,28,30.42,243.21
380,ORD-100379,2025-09-18,2025-09-23,First Class,CUST-1160,United States,Miami,California,48192,Sugar,Central,PROD-60638,Nerds,462.79,136,216.66,246.13
381,ORD-100380,2025-06-06,2025-06-11,First Class,CUST-1407,United States,Los Angeles,Illinois,64712,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,293.81,34,84.87,208.94
382,ORD-100381,2025-02-16,2025-02-19,Second Class,CUST-1115,United States,Chicago,Texas,56950,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,109.46,11,54.22,55.24
383,ORD-100382,2025-11-20,2025-11-25,First Class,CUST-1074,United States,Chicago,Texas,61153,Sugar,South,PROD-77736,Hair Toffee,141.67,57,57.26,84.41
384,ORD-100383,2025-11-28,2025-12-02,Second Class,CUST-1112,United States,Houston,Texas,23163,Sugar,West,PROD-77736,Hair Toffee,465.48,116,256.95,208.53
385,ORD-100384,2025-06-22,2025-06-23,First Class,CUST-1455,United States,Miami,Texas,84991,Other,South,PROD-58012,Kazookles,939.06,115,232.0,707.06
386,ORD-100385,2025-05-10,2025-05-14,Same Day,CUST-1419,United States,Houston,Florida,12413,Sugar,Central,PROD-77736,Hair Toffee,525.94,143,306.51,219.43
387,ORD-100386,2025-04-05,2025-04-08,Standard Class,CUST-1421,United States,Houston,Texas,68408,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,1111.49,110,361.06,750.43
388,ORD-100387,2025-04-25,2025-04-28,Standard Class,CUST-1103,United States,New York City,Florida,25762,Other,East,PROD-83772,Lickable Wallpaper,345.72,29,163.93,181.79
389,ORD-100388,2025-08-31,2025-09-04,Same Day,CUST-1339,United States,Chicago,Florida,31577,Sugar,West,PROD-26064,SweeTARTS,387.29,123,233.02,154.27
390,ORD-100389,2025-10-19,2025-10-24,Same Day,CUST-1253,United States,Houston,Texas,42980,Other,Central,PROD-58012,Kazookles,723.5,72,227.27,496.23
391,ORD-100390,2025-10-09,2025-10-14,Second Class,CUST-1226,United States,New York City,California,23777,Sugar,Central,PROD-02492,Everlasting Gobstopper,552.66,142,300.7,251.96
392,ORD-100391,2025-10-26,2025-10-29,Second Class,CUST-1111,United States,Miami,Texas,33290,Sugar,West,PROD-02492,Everlasting Gobstopper,13.22,6,5.83,7.39
393,ORD-100392,2025-10-10,2025-10-12,Second Class,CUST-1472,United States,Houston,Texas,67089,Sugar,East,PROD-60638,Nerds,431.8,127,182.0,249.8
394,ORD-100393,2025-03-10,2025-03-15,First Class,CUST-1098,United States,Chicago,Texas,66325,Other,West,PROD-83772,Lickable Wallpaper,1138.34,105,361.95,776.39
395,ORD-100394,2025-05-28,2025-06-01,Second Class,CUST-1152,United States,Houston,California,57258,Sugar,East,PROD-77736,Hair Toffee,695.28,131,369.34,325.94
396,ORD-100395,2025-01-11,2025-01-16,Same Day,CUST-1348,United States,Miami,New York,88608,Chocolate,West,PROD-88993,Wonka Bar - Nutty Crunch Surprise,300.11,37,156.69,143.42
397,ORD-100396,2025-09-11,2025-09-15,Standard Class,CUST-1401,United States,Houston,New York,77313,Other,Central,PROD-68958,Wonka Gum,175.59,12,63.97,111.62
398,ORD-100397,2025-11-26,2025-11-29,First Class,CUST-1383,United States,Chicago,Florida,34502,Sugar,South,PROD-26064,SweeTARTS,317.4,58,138.27,179.13
399,ORD-100398,2025-12-26,2025-12-31,Second Class,CUST-1365,United States,New York City,Florida,18998,Other,South,PROD-68958,Wonka Gum,209.74,50,60.62,149.12
400,ORD-100399,2025-02-07,2025-02-11,First Class,CUST-1337,United States,Chicago,California,39092,Sugar,East,PROD-02492,Everlasting Gobstopper,140.69,53,74.61,66.08
401,ORD-100400,2025-05-14,2025-05-17,First Class,CUST-1193,United States,New York City,Illinois,28302,Sugar,East,PROD-02492,Everlasting Gobstopper,333.06,96,180.59,152.47
402,ORD-100401,2025-07-19,2025-07-21,Second Class,CUST-1309,United States,Los Angeles,New York,20683,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1105.24,114,499.36,605.88
403,ORD-100402,2025-01-23,2025-01-27,First Class,CUST-1162,United States,Chicago,Florida,96130,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,497.56,89,111.08,386.48
404,ORD-100403,2025-10-30,2025-11-01,Standard Class,CUST-1207,United States,Chicago,New York,68759,Sugar,West,PROD-14272,Fun Dip,606.53,145,359.17,247.36
405,ORD-100404,2025-12-12,2025-12-14,Same Day,CUST-1444,United States,Miami,California,35496,Other,Central,PROD-56815,Fizzy Lifting Drinks,873.94,117,258.0,615.94
406,ORD-100405,2025-10-29,2025-10-30,Same Day,CUST-1168,United States,Houston,California,20292,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,115.57,15,52.35,63.22
407,ORD-100406,2025-12-29,2026-01-03,Standard Class,CUST-1483,United States,New York City,Illinois,90771,Other,East,PROD-56815,Fizzy Lifting Drinks,351.04,60,155.52,195.52
408,ORD-100407,2025-08-06,2025-08-10,First Class,CUST-1160,United States,New York City,Illinois,15534,Other,West,PROD-83772,Lickable Wallpaper,384.64,34,180.18,204.46
409,ORD-100408,2025-05-21,2025-05-23,Second Class,CUST-1067,United States,Miami,California,75557,Sugar,South,PROD-83241,Laffy Taffy,334.05,91,226.51,107.54
410,ORD-100409,2025-04-14,2025-04-15,First Class,CUST-1288,United States,Miami,Florida,42959,Other,South,PROD-83772,Lickable Wallpaper,922.44,79,386.98,535.46
411,ORD-100410,2025-07-29,2025-08-01,Standard Class,CUST-1397,United States,Houston,New York,80198,Sugar,South,PROD-02492,Everlasting Gobstopper,435.79,107,300.15,135.64
412,ORD-100411,2025-04-21,2025-04-25,First Class,CUST-1276,United States,Houston,Texas,35032,Sugar,Central,PROD-26064,SweeTARTS,416.58,110,235.68,180.9
413,ORD-100412,2025-04-14,2025-04-16,Same Day,CUST-1303,United States,Chicago,Illinois,91187,Sugar,East,PROD-14272,Fun Dip,589.57,102,293.56,296.01
414,ORD-100413,2025-11-12,2025-11-17,First Class,CUST-1403,United States,Los Angeles,Texas,84353,Sugar,South,PROD-14272,Fun Dip,620.79,149,317.33,303.46
415,ORD-100414,2025-06-20,2025-06-21,Standard Class,CUST-1383,United States,Houston,Florida,21539,Sugar,East,PROD-77736,Hair Toffee,390.59,147,214.39,176.2
416,ORD-100415,2025-12-22,2025-12-24,Same Day,CUST-1391,United States,Miami,Illinois,17903,Other,Central,PROD-56815,Fizzy Lifting Drinks,1550.88,144,685.79,865.09
417,ORD-100416,2025-11-20,2025-11-25,First Class,CUST-1134,United States,Houston,Texas,20860,Other,South,PROD-68958,Wonka Gum,929.43,95,264.49,664.94
418,ORD-100417,2025-05-13,2025-05-15,First Class,CUST-1194,United States,New York City,Florida,78906,Other,Central,PROD-58012,Kazookles,1737.31,126,555.66,1181.65
419,ORD-100418,2025-10-20,2025-10-24,Same Day,CUST-1400,United States,Los Angeles,New York,13650,Sugar,Central,PROD-14272,Fun Dip,355.41,119,199.78,155.63
420,ORD-100419,2025-11-24,2025-11-28,Second Class,CUST-1127,United States,Chicago,Florida,18789,Other,East,PROD-68958,Wonka Gum,782.77,113,195.72,587.05
421,ORD-100420,2025-05-07,2025-05-11,Same Day,CUST-1032,United States,New York City,Illinois,57085,Other,South,PROD-68958,Wonka Gum,1197.04,140,329.12,867.92
422,ORD-100421,2025-04-16,2025-04-17,Second Class,CUST-1175,United States,New York City,California,71082,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,372.63,46,108.51,264.12
423,ORD-100422,2025-04-02,2025-04-06,Standard Class,CUST-1459,United States,Los Angeles,New York,95468,Sugar,South,PROD-60638,Nerds,413.76,110,221.51,192.25
424,ORD-100423,2025-10-14,2025-10-19,Standard Class,CUST-1442,United States,Chicago,Texas,28807,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,281.32,24,66.62,214.7
425,ORD-100424,2025-02-20,2025-02-22,Same Day,CUST-1370,United States,Miami,Illinois,80248,Sugar,Central,PROD-60638,Nerds,456.17,140,249.24,206.93
426,ORD-100425,2025-01-29,2025-02-01,Same Day,CUST-1469,United States,Chicago,California,30982,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,607.05,94,295.71,311.34
427,ORD-100426,2025-10-23,2025-10-28,Standard Class,CUST-1374,United States,Houston,Florida,56936,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,530.71,83,194.43,336.28
428,ORD-100427,2025-10-24,2025-10-29,Second Class,CUST-1021,United States,New York City,California,54194,Sugar,South,PROD-26064,SweeTARTS,59.53,10,33.36,26.17
429,ORD-100428,2025-08-02,2025-08-06,Standard Class,CUST-1237,United States,Houston,Illinois,63080,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,667.32,66,258.26,409.06
430,ORD-100429,2025-09-24,2025-09-25,Same Day,CUST-1157,United States,Miami,Illinois,43161,Other,West,PROD-68958,Wonka Gum,563.02,94,157.4,405.62
431,ORD-100430,2025-09-14,2025-09-16,Standard Class,CUST-1037,United States,Houston,California,57098,Sugar,Central,PROD-60638,Nerds,507.6,125,237.36,270.24
432,ORD-100431,2025-10-29,2025-10-30,Same Day,CUST-1229,United States,Chicago,Florida,17213,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,1048.15,137,78.68,969.47
433,ORD-100432,2025-04-11,2025-04-13,Same Day,CUST-1364,United States,Houston,California,14134,Sugar,South,PROD-83241,Laffy Taffy,58.7,12,40.52,18.18
434,ORD-100433,2025-12-12,2025-12-14,Standard Class,CUST-1050,United States,Miami,Illinois,85386,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,739.17,79,268.28,470.89
435,ORD-100434,2025-04-20,2025-04-21,Second Class,CUST-1437,United States,Miami,Illinois,94981,Sugar,East,PROD-83241,Laffy Taffy,83.54,38,56.11,27.43
436,ORD-100435,2025-07-01,2025-07-06,First Class,CUST-1263,United States,Miami,Texas,59112,Other,East,PROD-68958,Wonka Gum,377.28,27,167.0,210.28
437,ORD-100436,2025-11-09,2025-11-11,Standard Class,CUST-1282,United States,Chicago,Texas,11067,Other,East,PROD-83772,Lickable Wallpaper,882.14,135,259.74,622.4
438,ORD-100437,2025-01-01,2025-01-02,First Class,CUST-1026,United States,Miami,New York,13985,Sugar,West,PROD-77736,Hair Toffee,121.65,21,67.39,54.26
439,ORD-100438,2025-11-15,2025-11-17,Standard Class,CUST-1225,United States,New York City,Illinois,28608,Other,West,PROD-83772,Lickable Wallpaper,887.34,112,374.08,513.26
440,ORD-100439,2025-02-24,2025-02-27,First Class,CUST-1276,United States,Miami,Texas,30968,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,1156.39,142,187.28,969.11
441,ORD-100440,2025-05-29,2025-06-03,Second Class,CUST-1285,United States,Houston,California,51831,Other,East,PROD-68958,Wonka Gum,467.08,38,146.38,320.7
442,ORD-100441,2025-11-05,2025-11-09,Second Class,CUST-1096,United States,Houston,Florida,82178,Sugar,Central,PROD-83241,Laffy Taffy,192.28,44,106.76,85.52
443,ORD-100442,2025-05-17,2025-05-19,Standard Class,CUST-1283,United States,Houston,California,23201,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,324.56,51,107.03,217.53
444,ORD-100443,2025-07-21,2025-07-24,Same Day,CUST-1366,United States,Chicago,Florida,19964,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,264.27,43,118.31,145.96
445,ORD-100444,2025-11-09,2025-11-13,First Class,CUST-1447,United States,Houston,Texas,87475,Other,South,PROD-56815,Fizzy Lifting Drinks,638.92,75,277.73,361.19
446,ORD-100445,2025-04-27,2025-05-01,Same Day,CUST-1480,United States,Chicago,New York,45454,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,460.81,41,172.24,288.57
447,ORD-100446,2025-06-03,2025-06-05,Same Day,CUST-1452,United States,Chicago,California,63015,Other,South,PROD-56815,Fizzy Lifting Drinks,602.65,97,286.85,315.8
448,ORD-100447,2025-10-18,2025-10-19,Same Day,CUST-1316,United States,Miami,California,93683,Sugar,West,PROD-02492,Everlasting Gobstopper,180.11,77,82.44,97.67
449,ORD-100448,2025-03-04,2025-03-06,Second Class,CUST-1303,United States,New York City,California,47207,Sugar,South,PROD-77736,Hair Toffee,785.62,145,388.92,396.7
450,ORD-100449,2025-09-01,2025-09-04,Standard Class,CUST-1146,United States,Miami,Florida,17869,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,750.7,144,412.9,337.8
451,ORD-100450,2025-01-25,2025-01-29,Standard Class,CUST-1003,United States,Miami,Texas,36145,Other,Central,PROD-83772,Lickable Wallpaper,419.96,35,86.42,333.54
452,ORD-100451,2025-03-31,2025-04-02,Second Class,CUST-1034,United States,Chicago,California,52406,Sugar,East,PROD-26064,SweeTARTS,307.06,79,126.53,180.53
453,ORD-100452,2025-03-16,2025-03-17,Second Class,CUST-1191,United States,Chicago,California,46370,Other,South,PROD-83772,Lickable Wallpaper,614.35,41,302.6,311.75
454,ORD-100453,2025-10-21,2025-10-23,Standard Class,CUST-1048,United States,Houston,New York,95501,Sugar,South,PROD-26064,SweeTARTS,364.41,106,161.25,203.16
455,ORD-100454,2025-07-29,2025-08-03,Same Day,CUST-1016,United States,Houston,New York,79586,Sugar,South,PROD-02492,Everlasting Gobstopper,187.31,65,79.12,108.19
456,ORD-100455,2025-12-13,2025-12-14,First Class,CUST-1171,United States,Miami,Texas,48674,Sugar,West,PROD-83241,Laffy Taffy,616.39,111,346.42,269.97
457,ORD-100456,2025-01-17,2025-01-20,First Class,CUST-1219,United States,Los Angeles,Texas,68971,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,786.97,74,53.49,733.48
458,ORD-100457,2025-05-08,2025-05-12,First Class,CUST-1157,United States,Los Angeles,Illinois,58137,Other,Central,PROD-68958,Wonka Gum,1492.32,131,638.41,853.91
459,ORD-100458,2025-12-30,2026-01-01,Same Day,CUST-1476,United States,Houston,New York,83664,Sugar,South,PROD-77736,Hair Toffee,477.11,143,259.29,217.82
460,ORD-100459,2025-09-08,2025-09-09,Standard Class,CUST-1045,United States,Los Angeles,Illinois,92524,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,264.74,35,151.14,113.6
461,ORD-100460,2025-06-28,2025-07-03,Second Class,CUST-1372,United States,Houston,Florida,67857,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,521.87,57,138.65,383.22
